tmp_mag_cpsnj02_contig_7253_polypolish_84_2@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_snj02_contig_79886_polypolish_36@@@mags.faa.gz_block_0002.faa.gz-class_a.fasta	97.2	4.21e-95	268
tmp_mag_cpsnj02_contig_14672_polypolish_50@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_14672_polypolish_50@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.39e-214	583
tmp_mag_cpsnj02_contig_13871_polypolish_39@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_13871_polypolish_39@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	4.52e-138	380
tmp_mag_cpsnj02_contig_8150_polypolish_17@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_8150_polypolish_17@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.02e-218	595
tmp_mag_cpsnj02_contig_573_polypolish_3@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_573_polypolish_3@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.41e-220	599
tmp_mag_cpsnj02_contig_1203_polypolish_960@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_1203_polypolish_960@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.69e-114	319
tmp_mag_cpsnj02_contig_1203_polypolish_960_2@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_1203_polypolish_960_2@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	5.19e-87	246
tmp_mag_cpsnj02_contig_1203_polypolish_1133@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_1203_polypolish_1133@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.13e-123	342
tmp_mag_cpsnj02_contig_6017_polypolish_135@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_6017_polypolish_135@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.26e-196	536
tmp_mag_cpsnj02_contig_1283_polypolish_436@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_sample26_contig_3136_polypolish_93@@@mags.faa.gz_block_0002.faa.gz-class_a.fasta	98.9	2.65e-198	540
tmp_mag_cpsnj02_contig_940_polypolish_907@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj01_contig_18279_polypolish_881@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	99.7	4.71e-222	603
tmp_mag_cpsnj02_contig_76_polypolish_436@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_40663_polypolish_209@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	99.4	1.88e-103	290
tmp_mag_cpsnj02_contig_69012_polypolish_148@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_69012_polypolish_148@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	6.71e-225	610
tmp_mag_cpsnj02_contig_3216_polypolish_280@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_3216_polypolish_280@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.95e-199	543
tmp_mag_cpsnj02_contig_23854_polypolish_149@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_23854_polypolish_149@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.58e-209	570
tmp_mag_cpsnj02_contig_1036_polypolish_41@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_1036_polypolish_41@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.29e-217	591
tmp_mag_cpsnj02_contig_53895_polypolish_14@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_53895_polypolish_14@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.19e-119	332
tmp_mag_cpsnj02_contig_17778_polypolish_36@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_17778_polypolish_36@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	6.58e-148	407
tmp_mag_cpsnj02_contig_895_polypolish_250@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_895_polypolish_250@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	8.05e-118	327
tmp_mag_cpsnj02_contig_5267_polypolish_117@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_5267_polypolish_117@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	7.44e-124	343
tmp_mag_cpsnj02_contig_75256_polypolish_66@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_75256_polypolish_66@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.19e-190	519
tmp_mag_cpsnj02_contig_4210_polypolish_77@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_4210_polypolish_77@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	9.62e-199	542
tmp_mag_cpsnj02_contig_1435_polypolish_176@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_1435_polypolish_176@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	3.16e-125	346
tmp_mag_cpsnj02_contig_4364_polypolish_64@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_4364_polypolish_64@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.26e-186	509
tmp_mag_cpsnj02_contig_61642_polypolish_151@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_61642_polypolish_151@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.39e-218	595
tmp_mag_cpsnj02_contig_3364_polypolish_1@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_3364_polypolish_1@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	6.53e-192	523
tmp_mag_cpsnj02_contig_9904_polypolish_953@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_9904_polypolish_953@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	7.12e-206	560
tmp_mag_cpsnj02_contig_36876_polypolish_61@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_36876_polypolish_61@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.90e-121	337
tmp_mag_cpsnj03_contig_42438_polypolish_60@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_snj11_contig_1932_polypolish_836@@@mags.faa.gz_block_0003.faa.gz-class_a.fasta	99.3	7.72e-94	269
tmp_mag_cpsnj03_contig_42438_polypolish_61@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_snj11_contig_1932_polypolish_836@@@mags.faa.gz_block_0003.faa.gz-class_a.fasta	100	4.64e-66	197
tmp_mag_cpsnj03_contig_42438_polypolish_89@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_snj11_contig_1932_polypolish_836@@@mags.faa.gz_block_0003.faa.gz-class_a.fasta	97.5	2.36e-104	296
tmp_mag_cpsnj03_contig_9314_polypolish_265@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj01_contig_18279_polypolish_881@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.34e-222	603
tmp_mag_cpsnj03_contig_10464_polypolish_372@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_6017_polypolish_135@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	98.3	4.19e-192	525
tmp_mag_cpsnj03_contig_42943_polypolish_127@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj03_contig_42943_polypolish_127@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	5.82e-118	328
tmp_mag_cpsnj03_contig_40532_polypolish_124@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj19_contig_6527_polypolish_328@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.70e-222	605
tmp_mag_cpsnj03_contig_25994_polypolish_136@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_sample18_contig_17343_polypolish_148@@@mags.faa.gz_block_0001.faa.gz-class_a.fasta	98.3	2.93e-120	334
tmp_mag_cpsnj03_contig_5730_polypolish_240@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_sample25_contig_110414_polypolish_34@@@mags.faa.gz_block_0002.faa.gz-class_a.fasta	96.6	2.71e-113	317
tmp_mag_cpsnj03_contig_42292_polypolish_111@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_sample16_contig_3234_polypolish_208@@@mags.faa.gz_block_0001.faa.gz-class_a.fasta	98.6	1.42e-143	399
tmp_mag_cpsnj03_contig_4594_polypolish_367@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj03_contig_4594_polypolish_367@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.02e-127	354
tmp_mag_cpsnj03_contig_4594_polypolish_367_2@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj03_contig_4594_polypolish_367_2@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.07e-83	237
tmp_mag_cpsnj03_contig_62516_polypolish_501@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_61642_polypolish_151@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	99.1	6.60e-217	590
tmp_mag_cpsnj03_contig_21146_polypolish_303@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj03_contig_21146_polypolish_303@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.68e-205	558
tmp_mag_cpsnj03_contig_23300_polypolish_54@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj03_contig_23300_polypolish_54@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.19e-212	578
tmp_mag_cpsnj03_contig_1358_polypolish_577@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_sample22_contig_24911_polypolish_299@@@mags.faa.gz_block_0001.faa.gz-class_a.fasta	96.5	7.75e-191	522
tmp_mag_cpsnj03_contig_8157_polypolish_1120@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_sample26_contig_3136_polypolish_93@@@mags.faa.gz_block_0002.faa.gz-class_a.fasta	98.9	2.65e-198	540
tmp_mag_cpsnj03_contig_40631_polypolish_20@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj03_contig_40631_polypolish_20@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.28e-233	633
tmp_mag_cpsnj03_contig_51253_polypolish_139@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj03_contig_51253_polypolish_139@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.44e-206	562
tmp_mag_cpsnj03_contig_38218_polypolish_128@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj03_contig_38218_polypolish_128@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	4.71e-218	591
tmp_mag_cpsnj03_contig_1792_polypolish_40@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj16_contig_17410_polypolish_147@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	98.3	1.96e-209	570
tmp_mag_cpsnj03_contig_6762_polypolish_226@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj03_contig_6762_polypolish_226@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.98e-200	546
tmp_mag_cpsnj03_contig_35072_polypolish_33@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj03_contig_35072_polypolish_33@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.04e-207	564
tmp_mag_cpsnj03_contig_3651_polypolish_29@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj08_contig_1132_polypolish_85@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	95.2	3.23e-201	548
tmp_mag_cpsnj03_contig_60779_polypolish_62@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj08_contig_1132_polypolish_85@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	98.3	2.24e-174	478
tmp_mag_cpsnj03_contig_17866_polypolish_115@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj03_contig_17866_polypolish_115@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	6.92e-212	575
tmp_mag_cpsnj04_contig_2404_polypolish_162@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_2404_polypolish_162@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	3.09e-98	276
tmp_mag_cpsnj04_contig_7346_polypolish_254@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_395_polypolish_1285@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.13e-123	342
tmp_mag_cpsnj04_contig_70489_polypolish_163@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_70489_polypolish_163@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	4.61e-113	314
tmp_mag_cpsnj04_contig_46898_polypolish_253@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_46898_polypolish_253@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	4.63e-202	550
tmp_mag_cpsnj04_contig_11535_polypolish_687@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_11535_polypolish_687@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.11e-202	551
tmp_mag_cpsnj04_contig_41471_polypolish_243@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_41471_polypolish_243@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	7.06e-189	515
tmp_mag_cpsnj04_contig_51160_polypolish_24@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_51160_polypolish_24@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	3.29e-218	593
tmp_mag_cpsnj04_contig_89625_polypolish_79@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_89625_polypolish_79@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	8.59e-189	514
tmp_mag_cpsnj04_contig_27917_polypolish_89@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_33273_polypolish_604@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	8.03e-124	343
tmp_mag_cpsnj04_contig_72373_polypolish_169@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_72373_polypolish_169@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.58e-93	263
tmp_mag_cpsnj04_contig_88164_polypolish_90@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj16_contig_17410_polypolish_147@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	98.7	2.39e-210	572
tmp_mag_cpsnj04_contig_41818_polypolish_69@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_41818_polypolish_69@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	7.06e-199	542
tmp_mag_cpsnj04_contig_8113_polypolish_1138@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_8113_polypolish_1138@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.60e-194	530
tmp_mag_cpsnj04_contig_2480_polypolish_305@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_2480_polypolish_305@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	9.02e-204	554
tmp_mag_cpsnj04_contig_2480_polypolish_637@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_2480_polypolish_637@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.10e-213	580
tmp_mag_cpsnj04_contig_2480_polypolish_2712@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_2480_polypolish_2712@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	6.93e-220	597
tmp_mag_cpsnj04_contig_79_polypolish_791@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_79_polypolish_791@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.12e-130	361
tmp_mag_cpsnj04_contig_6819_polypolish_582@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_6819_polypolish_582@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	7.71e-122	338
tmp_mag_cpsnj04_contig_10982_polypolish_771@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_10982_polypolish_771@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	3.99e-213	579
tmp_mag_cpsnj04_contig_63556_polypolish_430@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj11_contig_6835_polypolish_246@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	95.9	5.85e-119	330
tmp_mag_cpsnj04_contig_2996_polypolish_572@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_snj04_contig_65575_polypolish_61@@@mags.faa.gz_block_0002.faa.gz-class_a.fasta	99.7	7.46e-218	592
tmp_mag_cpsnj04_contig_14111_polypolish_127@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_14111_polypolish_127@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.10e-216	589
tmp_mag_cpsnj04_contig_7139_polypolish_340@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_7139_polypolish_340@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.22e-125	347
tmp_mag_cpsnj04_contig_10218_polypolish_1128@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_10218_polypolish_1128@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	4.27e-204	556
tmp_mag_cpsnj04_contig_8858_polypolish_125@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_8858_polypolish_125@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.30e-207	564
tmp_mag_cpsnj04_contig_69177_polypolish_337@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_69177_polypolish_337@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	5.04e-208	565
tmp_mag_cpsnj04_contig_10521_polypolish_2235@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_61642_polypolish_151@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	99.1	1.81e-214	584
tmp_mag_cpsnj04_contig_10784_polypolish_50@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj03_contig_4594_polypolish_367@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.02e-127	354
tmp_mag_cpsnj04_contig_10784_polypolish_50_2@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj03_contig_4594_polypolish_367_2@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.07e-83	237
tmp_mag_cpsnj04_contig_22273_polypolish_166@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_22273_polypolish_166@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.78e-126	350
tmp_mag_cpsnj04_contig_378_polypolish_1@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_378_polypolish_1@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.04e-177	485
tmp_mag_cpsnj04_contig_2294_polypolish_732@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_2294_polypolish_732@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	6.52e-231	625
tmp_mag_cpsnj04_contig_2294_polypolish_733@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj15_contig_19654_polypolish_181@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.82e-159	440
tmp_mag_cpsnj04_contig_3419_polypolish_25@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_3419_polypolish_25@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.05e-208	568
tmp_mag_cpsnj04_contig_11424_polypolish_490@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_69012_polypolish_148@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	98.7	1.24e-220	600
tmp_mag_cpsnj04_contig_6635_polypolish_153@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_6635_polypolish_153@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.44e-121	337
tmp_mag_cpsnj04_contig_40663_polypolish_209@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_40663_polypolish_209@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.61e-113	317
tmp_mag_cpsnj04_contig_6744_polypolish_229@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_6744_polypolish_229@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.08e-200	547
tmp_mag_cpsnj04_contig_6744_polypolish_266@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_6744_polypolish_266@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.61e-202	551
tmp_mag_cpsnj04_contig_45252_polypolish_633@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_45252_polypolish_633@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.94e-197	538
tmp_mag_cpsnj04_contig_6576_polypolish_252@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_6576_polypolish_252@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.69e-209	569
tmp_mag_cpsnj04_contig_86557_polypolish_164@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_86557_polypolish_164@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.61e-211	573
tmp_mag_cpsnj04_contig_5971_polypolish_852@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj01_contig_18279_polypolish_881@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.34e-222	603
tmp_mag_cpsnj04_contig_8184_polypolish_195@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_8184_polypolish_195@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.60e-124	344
tmp_mag_cpsnj04_contig_1437_polypolish_455@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj08_contig_1132_polypolish_85@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	97.6	4.46e-208	566
tmp_mag_cpsnj04_contig_457_polypolish_883@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_457_polypolish_883@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.95e-102	286
tmp_mag_cpsnj04_contig_25719_polypolish_134@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_sample26_contig_3136_polypolish_93@@@mags.faa.gz_block_0002.faa.gz-class_a.fasta	98.9	2.65e-198	540
tmp_mag_cpsnj04_contig_2695_polypolish_515@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj04_contig_2695_polypolish_515@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.19e-199	543
tmp_mag_cpsnj08_contig_214_polypolish_197@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj08_contig_214_polypolish_197@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.87e-125	347
tmp_mag_cpsnj08_contig_214_polypolish_308@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj08_contig_214_polypolish_308@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	9.35e-202	549
tmp_mag_cpsnj08_contig_2853_polypolish_638@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj08_contig_2853_polypolish_638@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.85e-190	520
tmp_mag_cpsnj08_contig_51661_polypolish_195@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj08_contig_51661_polypolish_195@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	2.61e-218	593
tmp_mag_cpsnj08_contig_81898_polypolish_19@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_snj10_contig_4222_polypolish_88@@@mags.faa.gz_block_0003.faa.gz-class_a.fasta	96.0	3.78e-84	239
tmp_mag_cpsnj08_contig_6552_polypolish_105@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj02_contig_6017_polypolish_135@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	97.6	6.94e-191	522
tmp_mag_cpsnj08_contig_94115_polypolish_50@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj08_contig_94115_polypolish_50@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	6.28e-203	553
tmp_mag_cpsnj08_contig_18617_polypolish_65@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_sample2_contig_37545_polypolish_46@@@mags.faa.gz_block_0002.faa.gz-class_a.fasta	95.6	1.47e-197	539
tmp_mag_cpsnj08_contig_2421_polypolish_592@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	tmp_mag_cpsnj08_contig_2421_polypolish_592@@@mags.faa.gz_block_0000.faa.gz-class_a.fasta	100	1.38e-204	557
